# Quantum number database
# Format: ion_id  energy  tolerance  S  L
# One entry per line
#
2204   212407.000      2.00e+03  0.5   0  ! ion2204
2204   230924.375      4.00e+02  0.5   1  ! ion2204
2204   236135.000      2.00e+03  0.5   3  ! ion2204
2204   258877.078      1.00e+03  0.5   2  ! ion2204
2204   265847.420      1.00e+03  0.5   0  ! ion2204
2204   278511.219      1.00e+01  0.5   4  ! ion2204
2204   300158.750      1.00e+01  0.5   5  ! ion2204
2204   306395.690      1.00e+03  0.5   2  ! ion2204
2204   313033.900      2.00e+01  0.5   4  ! ion2204
2204   313110.720      1.00e+01  0.5   5  ! ion2204
2204   313130.660      1.00e+01  0.5   6  ! ion2204
2204   321531.300      1.00e+03  0.5   6  ! ion2204
2404        0.000      1.00e+01  1.5   3  ! CrIV
2404      237.400      1.00e+01  1.5   3  ! CrIV
2404      556.400      1.00e+01  1.5   3  ! CrIV
2404      945.500      1.00e+01  1.5   3  ! CrIV
2404    14059.900      1.00e+01  1.5   1  ! CrIV
2404    14177.500      1.00e+01  1.5   1  ! CrIV
2404    14472.200      1.00e+01  1.5   1  ! CrIV
2404    15053.600      1.00e+01  0.5   4  ! CrIV
2404    15402.400      1.00e+01  0.5   4  ! CrIV
2404    19439.400      1.00e+01  0.5   1  ! CrIV
2404    19520.800      1.00e+01  0.5   1  ! CrIV
2404    20651.000      1.00e+01  0.5   2  ! CrIV
2404    20665.500      1.00e+01  0.5   2  ! CrIV
2404    21066.900      1.00e+01  0.5   5  ! CrIV
2404    21321.100      1.00e+01  0.5   5  ! CrIV
2404    34364.300      1.00e+01  0.5   3  ! CrIV
2404    34556.900      1.00e+01  0.5   3  ! CrIV
2404    52976.400      1.00e+01  0.5   2  ! CrIV
2404    53143.800      1.00e+01  0.5   2  ! CrIV
2404   103996.500      1.00e+01  1.5   3  ! CrIV
2404   104258.600      1.00e+01  1.5   3  ! CrIV
2404   104630.200      1.00e+01  1.5   3  ! CrIV
2404   105105.700      1.00e+01  1.5   3  ! CrIV
2404   109941.500      1.00e+01  0.5   3  ! CrIV
2404   110691.800      1.00e+01  0.5   3  ! CrIV
2404   118571.500      1.00e+01  0.5   2  ! CrIV
2404   118727.800      1.00e+01  0.5   2  ! CrIV
2404   119014.600      1.00e+01  1.5   1  ! CrIV
2404   119252.000      1.00e+01  1.5   1  ! CrIV
2404   119671.300      1.00e+01  1.5   1  ! CrIV
2404   124410.500      1.00e+01  0.5   1  ! CrIV
2404   124734.400      1.00e+01  0.5   1  ! CrIV
2404   127195.700      1.00e+01  0.5   4  ! CrIV
2404   127208.300      1.00e+01  0.5   4  ! CrIV
2404   155354.400      1.00e+01  0.5   0  ! CrIV
2404   157361.400      1.00e+01  1.5   4  ! CrIV
2404   157933.300      1.00e+01  1.5   4  ! CrIV
2404   158629.500      1.00e+01  1.5   4  ! CrIV
2404   159449.200      1.00e+01  1.5   4  ! CrIV
2404   158527.700      1.00e+01  1.5   3  ! CrIV
2404   158892.700      1.00e+01  1.5   3  ! CrIV
2404   159352.000      1.00e+01  1.5   3  ! CrIV
2404   159863.600      1.00e+01  1.5   3  ! CrIV
2404   160305.400      1.00e+01  0.5   3  ! CrIV
2404   160937.400      1.00e+01  0.5   3  ! CrIV
2404   160986.500      1.00e+01  0.5   2  ! CrIV
2404   162301.400      1.00e+01  0.5   2  ! CrIV
2404   161354.800      1.00e+01  1.5   2  ! CrIV
2404   161495.300      1.00e+01  1.5   2  ! CrIV
2404   161756.300      1.00e+01  1.5   2  ! CrIV
2404   162064.900      1.00e+01  1.5   2  ! CrIV
2404   164909.700      1.00e+01  0.5   4  ! CrIV
2404   165430.000      1.00e+01  0.5   4  ! CrIV
2404   167896.500      1.00e+01  0.5   0  ! CrIV
2404   171081.300      1.00e+01  1.5   0  ! CrIV
2404   172184.000      1.00e+01  0.5   1  ! CrIV
2404   172823.200      1.00e+01  0.5   1  ! CrIV
2404   172636.400      1.00e+01  0.5   3  ! CrIV
2404   173366.000      1.00e+01  0.5   3  ! CrIV
2404   173431.900      1.00e+01  1.5   2  ! CrIV
2404   173659.100      1.00e+01  1.5   2  ! CrIV
2404   174096.200      1.00e+01  1.5   2  ! CrIV
2404   174846.200      1.00e+01  1.5   2  ! CrIV
2404   174539.700      1.00e+01  0.5   2  ! CrIV
2404   174968.600      1.00e+01  0.5   2  ! CrIV
2404   176690.900      1.00e+01  1.5   1  ! CrIV
2404   176916.700      1.00e+01  1.5   1  ! CrIV
2404   177406.500      1.00e+01  1.5   1  ! CrIV
2404   177916.500      1.00e+01  0.5   4  ! CrIV
2404   178030.000      1.00e+01  0.5   4  ! CrIV
2404   181243.100      1.00e+01  0.5   2  ! CrIV
2404   181277.900      1.00e+01  0.5   2  ! CrIV
2404   182679.200      1.00e+01  0.5   5  ! CrIV
2404   183444.200      1.00e+01  0.5   5  ! CrIV
2404   183720.300      1.00e+01  0.5   1  ! CrIV
2404   183875.600      1.00e+01  0.5   1  ! CrIV
2404   186980.800      1.00e+01  0.5   3  ! CrIV
2404   187519.000      1.00e+01  0.5   3  ! CrIV
2404   210559.200      1.00e+01  0.5   1  ! CrIV
2404   211575.900      1.00e+01  0.5   1  ! CrIV
2404   232566.100      1.00e+01  1.5   4  ! CrIV
2404   232896.600      1.00e+01  1.5   4  ! CrIV
2404   233236.700      1.00e+01  1.5   4  ! CrIV
2404   233647.000      1.00e+01  1.5   4  ! CrIV
2404   233117.300      1.00e+01  0.5   3  ! CrIV
2404   233637.600      1.00e+01  0.5   3  ! CrIV
2404   233358.800      1.00e+01  1.5   5  ! CrIV
2404   233708.500      1.00e+01  1.5   5  ! CrIV
2404   234100.100      1.00e+01  1.5   5  ! CrIV
2404   234500.900      1.00e+01  1.5   5  ! CrIV
2404   233618.400      1.00e+01  1.5   2  ! CrIV
2404   233798.900      1.00e+01  1.5   2  ! CrIV
2404   234085.200      1.00e+01  1.5   2  ! CrIV
2404   234502.100      1.00e+01  1.5   2  ! CrIV
2404   235743.000      1.00e+01  0.5   1  ! CrIV
2404   236491.400      1.00e+01  0.5   1  ! CrIV
2404   237798.200      1.00e+01  1.5   1  ! CrIV
2404   238100.400      1.00e+01  1.5   1  ! CrIV
2404   238447.100      1.00e+01  1.5   1  ! CrIV
2404   237999.500      1.00e+01  0.5   4  ! CrIV
2404   238561.300      1.00e+01  0.5   4  ! CrIV
2404   239541.400      1.00e+01  0.5   2  ! CrIV
2404   239541.400      1.00e+01  0.5   2  ! CrIV
2404   239582.800      1.00e+01  0.5   5  ! CrIV
2404   240268.800      1.00e+01  0.5   5  ! CrIV
2404   240967.900      1.00e+01  1.5   3  ! CrIV
2404   241182.500      1.00e+01  1.5   3  ! CrIV
2404   241472.800      1.00e+01  1.5   3  ! CrIV
2404   241832.500      1.00e+01  1.5   3  ! CrIV
2404   247099.100      1.00e+01  0.5   1  ! CrIV
2404   247765.000      1.00e+01  0.5   1  ! CrIV
2404   247239.300      1.00e+01  0.5   3  ! CrIV
